"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20"
"Bewear",0.00877859362822223,-0.0512461914591571,0.0137065961655658,0.00544742810778311,-0.0243444800616254,-0.0457988697158465,-0.00243385632983246,-0.00379320712165742,0.0721837328782446,-0.00460694925949536,0.037205167442568,0.0401983343160351,0.0142636286412818,-0.00355593601357523,0.0182762737453307,0.0296029496228683,0.0360115711191257,-0.072764267466367,-0.00798484294371283,-0.018306045751916
"Bibarel",0.0300212605601703,-0.0413045608665947,0.0199430497956623,-0.0109109784114641,-0.0053605610253942,-0.0158907028911532,0.0345346255975957,0.00418474176530609,0.0151898392168264,0.0130044904751722,-0.00741782142061042,0.0174510847451856,-0.00448937239539861,0.0208283103459015,0.0204362394399171,-0.0345831861657748,-0.0319522927900132,-0.0503907430510819,0.0073290536740473,0.00916308980280861
"Bidoof",0.0342145885181367,-0.0311886384289461,-0.0010503296350582,0.00439992653916382,-0.0196258040633142,-0.0317924504751932,0.019015476972774,0.00220777981454741,0.00562006945419191,0.0252344048459185,0.0140465728996361,-0.0163565159309768,-0.00225245160956628,-0.00825401463826015,0.00640716969763809,-0.0222293740126553,-0.00122507691194058,-0.0353162720218056,0.0173069624016454,0.044920268916274
"Binacle",0.041504489048814,-0.0347433836761084,-0.0276645022259413,-0.0172374575575733,-0.0198548834277995,0.0738719946042788,-0.0227961018197967,0.0232601867345433,-0.0291619372169706,-0.0138080269312144,-0.024863341653275,0.0185094093322289,-0.0141672618277855,0.0460224876948975,-0.00541298684694027,-0.0368116921766666,-0.0282017135687995,-0.0178321533986083,0.068081999664638,0.0235820819749326
"Bisharp",-0.0283934870953902,-0.00200935619848783,-0.00583674469188117,0.0640080508494483,0.072367899992685,-0.0453467918473653,0.00403410380195197,0.0327480584179232,0.0212574394075346,0.0165553212186995,-0.100014314320599,-0.00241438557815503,0.0195061233618956,-0.0328817157645798,0.0312473160276434,0.0209223763051502,0.0228084520013468,-0.0348473047197461,0.0422759350892216,-0.0257034660901778
"Blacephalon",0.0853961736940616,0.0267647291139801,-0.0925790566643179,-0.0137408534234567,-0.00340182569059275,0.03117167047532,-0.00419788321304053,-0.022599769874544,0.00188006561310345,-0.00877499345335158,-0.0213188692109637,0.0138313128177198,0.0252886483122337,-0.062904307460516,-0.0443702450430256,0.0482656456694897,-0.0823398022946151,0.064050622232203,-0.00952388032848978,-0.0572376400621546
"Blastoise",-0.00461371300996056,-0.00363677085417408,-0.00323632284694077,-0.00471764765121358,-0.00375641066616861,0.0114186966886659,0.0196288959965182,0.00196419510431314,-0.0244739092053526,-0.0147404519567252,-0.0119879613390437,0.0423976862142737,-0.00893580719649275,0.0494321091842836,0.0111370567855387,-0.0380762435379551,-0.0261821219273214,-0.00996921253153468,0.011607806631896,-0.0236877451845685
"Blaziken",-0.0088461036707562,0.0267495039027844,-0.0422773356057731,0.0488304233074835,-0.01132803711242,-0.0173068625012937,0.00395815178747615,-0.0449377466512413,-0.00700967937784831,-0.0277011916765343,0.0268763235709015,0.0799475096069227,0.043552418214495,-0.0296432916370702,0.00409419036540804,0.0456447484764089,-0.0246352636799876,-0.0316041121938225,-0.0093657071492939,-0.0251936991029196
"Blipbug",0.0133847757512736,0.00366064977177874,0.00825665782770851,-0.0091617078850162,0.017224512997021,-0.00433635395109591,-0.043562893081715,-0.0169643977352489,-0.0167954436954957,0.0474475095311248,-0.00188719713367033,-0.00296210015353546,-0.0114113967634782,0.0130501278009406,0.0050938557311799,0.0384737319602524,0.00506488745673923,0.0259798321681441,-0.00972444417391915,0.069238423077853
"Blissey",0.0218022372897383,-0.0350046371033172,0.0448877882806831,-0.0566710085700403,0.00656166850866867,-0.0904912397793355,0.0123334975527316,-0.0428813346285705,0.0629703980319901,0.012068414985767,0.149299925556187,-0.0749788008392478,-0.00460582362657542,-0.0148033657520595,0.0850046092745495,-0.0780500672709186,-0.000354428849729426,-0.0175424069441553,-0.0308281006655929,-0.0296842880036231
"Blitzle",0.00807650406181391,0.0105059038539143,0.0294495695096261,-0.0204266752128563,0.000493820846295612,0.00488984135840387,0.00253701112550186,0.0103603166477127,-0.0188751009391035,0.0249181090923343,-0.0107930887091813,-0.00378151102611493,0.0279671506980182,-0.0536980477547142,-0.0250937156364077,0.00321555545886995,-0.0242369349689957,-0.0190670807638833,0.00532148414398781,0.0331851493890535
"Boldore",-0.0154826672081948,-0.00911532083345409,-0.0353644921735192,-0.0109990052202028,-0.000356553364335948,0.0301722862046961,-0.00479330513487868,-0.00572131719400937,-0.00539383677013592,-0.0181180768831671,0.0101092071225027,-0.016268963872753,-0.0028099703328441,0.00481569252831708,-0.00969217094746324,0.0109366242411881,0.0244675314858084,-0.011667230286086,0.0710034959641505,-0.00368133419723952
"Boltund",-0.00450757482367373,0.0010456045125954,0.0379443558574661,-0.0172748830876997,0.0129489194374535,0.0161625667872177,0.00996852368489561,0.00335749531684193,-0.0159482449907205,-0.00682110620861937,-0.016915015363733,0.00385157422379658,0.0273334221192279,-0.0424475235409095,-0.000307559974469747,0.00730146394683169,-0.031558354245489,-0.0154809645978097,-0.0116789287654083,-0.00935300553781929
"Bombirdier",0.0219409248537618,0.0355876903337492,-0.00779672978766754,0.0652926374426609,0.0194321774165695,-0.00805996727894458,-0.00379102704624385,0.0198828651920761,0.0255988152144926,-0.049244440245149,-0.0582122571604469,-0.0667214578095643,-0.0307780666475677,0.0410727879913567,0.0262035067711475,0.0214602884620395,-0.00396608849949163,-0.0322625629370961,-0.0334223930980398,-0.0119878026872523
"Bonsly",0.0276379867676103,0.00248681301705556,-0.0404582087681667,-0.00256086686182682,-0.0477977070470062,0.0279359581449042,-0.0405064183952072,0.00708902589183231,-0.00585298694966728,-0.00230966738451371,0.00568592624910789,-0.0250761055664154,-0.0124294681327032,0.0129842103837922,-0.0115918255136273,0.0061213667177564,0.0329608235900805,-0.0145002689594405,0.0775660388148505,0.0174995820976906
"Bouffalant",0.0268798539337427,-0.0478687221938615,0.0369904286492846,0.0129215954251716,-0.0151694710341319,-0.0366560322077128,0.0299065067324046,-0.0162701294713207,0.0190526210445696,-0.00316872468564596,0.0103458244254004,-0.00924357500968882,-0.00364426344748498,0.00258875550594,0.0275666722491129,0.00162601175342833,0.0237541451791372,-0.0392413684927116,0.0116499928247915,-0.0161668737221226
"Bounsweet",0.0102365254753842,-0.000330818279539302,-0.00357386377831135,-0.0060586268495756,-0.0122422467454946,0.00903543704211926,0.0224501745261377,0.0153016041956256,0.00430856988917179,0.02001113336263,-0.000231948058817895,-0.00504506893463888,0.00154255735502301,-0.0088989709375816,-0.0111651451180766,-0.0242434452945798,0.05612298993022,0.0194354103192489,-0.0257124784897147,0.0567087786673821
"Braixen",0.00986763756099534,0.0117771113498594,-0.0183629155903284,0.0313412925817751,0.00197009957125277,-0.00840975185298533,0.0145512302881583,-0.0385250140305659,-0.0363630172891683,-0.0022147447252867,0.00616016441228368,0.00676449282161858,0.0204817540661864,-0.0285682614386693,0.00642687780307222,0.00976797602187988,-0.0356562105509593,0.000177162172143017,0.00367606660679323,0.00593866787614313
"Brambleghast",0.0260188918994657,-0.0240866311706507,-0.0147336588945932,-0.00754467337060038,0.0190109527178351,0.0375283455860428,0.0427379437610808,0.0142951897234397,0.0493926443749349,-0.0285471137922339,-0.0279254370897392,0.025143738208615,0.0121844600365683,-0.0118533741346382,-0.0505467128752452,0.0150408012714799,0.0258183839613811,0.0537958275202249,-0.0268438555219864,-0.00657993439647765
"Bramblin",0.0321842429343528,-0.0211040642704967,-0.0269602100478507,-0.00696854334370768,0.0101684284307438,0.0330835293997695,0.0332620693500456,0.0204036620378998,0.0529027548034379,-0.00919043684108554,-0.0171701170682084,0.0139241794026873,0.0105239606915888,-0.0184644312129213,-0.0615368154961451,0.00758143044504423,0.0250092084481787,0.0551615137817678,-0.0166676065705093,0.0375290799172158
"Braviary",-0.00477907350126683,0.000507674512164765,-0.0174577908741647,0.028715019045179,-0.0425008977165404,-0.00561387863848887,0.059770552995463,-0.000317947236490992,0.0514320417118541,-0.0408633715150802,-0.000235122035414797,-0.0435011592077842,-0.0282590456434821,0.0377859375722132,0.0299226270021985,0.0427893284202771,-0.014817063961873,-0.0413069529489586,-0.0300000693354793,-0.0132983981839959
"Breloom",-0.00600008401289587,0.0050844772126925,-0.00738619620090158,-0.00513092951881881,-0.00850988846722081,0.0131484577293482,0.00333862662950197,0.024177446891229,0.0265894763669328,-0.0203715814513318,0.00355594755764607,0.0630767199635287,0.0208761275290444,0.000440372670118433,0.00294613993167094,0.0162443652151468,0.0743694009470254,-0.00633707402502489,-0.0485733422613854,0.00607380092946583
"Brionne",0.00798508043428414,-0.000543117900846254,-0.00742214151868023,0.013410661106058,0.00237622665662592,-0.0128018260411933,0.0233683840715376,-0.00187334550838024,-0.0177467418008495,-0.00159952902158924,-0.0103806148588404,0.0493545365742023,0.000726135261825605,0.0341316616395437,0.0099210294071814,-0.0498277538225981,-0.0368362082546176,-0.00822681023543225,0.00801107290563167,0.00380371017609813
"Bronzong",-0.0891511243094878,-0.00752275380365681,0.0198932507491307,0.0372783162412992,-0.0134858983301965,-0.0476535446248725,0.0185661662119268,0.0133149712378537,0.0306920822112874,0.0345626033708302,-0.0549939035113837,-0.0207344465786338,-0.0150920652241884,0.00053176699869913,0.0125900299177531,-0.0109079685622489,0.0161687904476831,0.075134139050784,0.0488335386352666,-0.038525677486252
"Bronzor",-0.0779300606353011,-0.0168086259647286,0.0261748622505779,0.0375226558577262,-0.0396986769783913,-0.0541190260988231,-0.00444464193882567,0.0301416609967559,0.0332640349598838,0.059629953240101,-0.0431823653656191,-0.0416359778341135,-0.018822307216223,-0.00789609719957584,0.00130367817918668,-0.0191086385373156,0.012434341013322,0.0750676310065036,0.0595167676414098,0.0131883920122966
"Bruxish",-0.0632060788336343,0.00399548412618852,0.0550924392806255,-0.000457726580481066,0.00581291411135713,0.0349351665216001,-0.0103103981748479,-0.0253443248865633,0.0450953107841223,0.0242721708587773,-0.055115099030987,0.0256108656536693,-0.00452890780202606,0.031285554194345,-0.0191251778202126,-0.0560045292568924,-0.0469606366138257,0.00684237118117007,-0.00557017785818075,-0.00971321239274383
"Budew",0.0203439114248363,-0.0214002149693512,0.00310086158017609,-0.0229394104510778,-0.0603355061312729,0.00119318083349131,0.0104826307577332,0.0364429929641219,-0.0269773417202376,0.0274641488848102,0.0326868348236839,0.0233185675763367,0.00979497852956381,-0.0212076202712761,-0.00891575248867381,0.00978089411183923,0.0183737173134726,0.0341187721437096,-0.0232089024639599,0.0378071444617787
"Buizel",0.00286819586780768,-0.00418257881298168,0.00333652393503408,-0.0159372319026101,0.00640881477568337,0.0172117475423046,0.00683059388783643,0.00905969753611624,0.00916251055691988,0.016318572382242,-0.0176329551019672,0.0264770153572391,0.00575475503987187,0.0110881868303614,-0.00585269524536525,-0.0281881825985543,-0.0500042458057623,-0.0285752509938848,-0.00026295861641114,0.0274106659795248
"Bulbasaur",-0.0102780746987364,-0.00579013546708931,-0.0216990585295933,-0.00949477028857583,-0.0275170355267674,0.0122363624712171,0.0528034210982993,0.0133974342935147,-0.0291695540238737,0.00430228962079472,0.0235364673315637,0.0397534341797486,0.0127076865344457,-0.00691051068648735,-0.0158049057344499,0.00127491868259687,0.0396193137651327,0.0253688165051389,-0.0229586817192251,0.0317145530477459
"Buneary",-0.00024850483292629,-0.0276642761764758,0.0134579120085678,0.0292313275871542,-0.0157402548144279,-0.0111451993625956,-0.00187920499971591,-0.00675048463695075,0.0021114870084144,-0.00334098861788788,-0.00719644783612412,-0.00504692738986088,0.0146412374318374,-0.0308601148019849,0.00887496829331977,0.00727087371606635,-0.0120852310588035,-0.0330794023755038,-0.001929200935603,0.0240835827049243
"Bunnelby",0.0262991739613308,-0.0306934079113525,0.0222062926387813,0.00692875360828388,-0.0209670643172754,-0.00946758404144354,0.0100092939330731,0.00498933597573208,-0.0043541524827416,0.0139464303510311,0.000514852621247629,-0.0263139788324017,0.00365384191708238,-0.0267683859629059,0.0015000368267363,-0.00311269643083097,-0.00366441651752383,-0.0300343020726186,0.0104629143128653,0.0482707444680364
"Butterfree",0.00494759628270453,0.0180227088014686,-0.00789734496276367,-0.00730088746704272,0.0294190158577051,-0.00126854308536558,-0.0119286384206272,-0.0384097267849658,-0.0188587876555136,0.0128468876072427,0.00596638084192102,-0.023866407454451,-0.029444356832888,0.0451395400670083,0.0335331780931993,0.0549176746361203,-0.0163129687396553,0.0365373120633594,-0.046684143295545,0.0222472048899667
"Buzzwole",0.044390315415081,0.0326956100903141,-0.0162774629107021,-0.0333732672857358,-0.084550655260275,-0.000787185772458582,-0.101778951463198,0.0242501590214964,0.0705955766825779,0.0537611319341833,0.00233053704765215,0.081383280775507,-0.00984579422658441,0.0340783794098845,0.007317564184068,0.0856527005561585,0.0581318744719767,-0.0232935236531109,-0.0272402459506491,-0.0521133296772822
"Cacnea",-0.0121727695832563,0.0138067545713584,-0.041064704490248,0.0155754978909115,-0.00409031230642889,0.0147969608668365,0.0245612107833927,-0.00251327901162987,0.00957630478647217,0.00561867958267301,-0.0117542304998188,0.028079173829912,0.0182893604135109,-0.0179463402060164,-0.0147800730401411,-0.0204421339688142,0.0511545389098043,0.011440930387484,-0.0384740355294356,0.0279477040238018
"Cacturne",0.0149091914586847,0.0212733460104394,-0.0560335868261234,0.0658693321907545,0.0640348216668727,0.0217795359601037,0.00887909687877279,-0.0258764331323736,0.00669347982441791,-0.00046397416619389,-0.0786677294132146,0.0152904909876218,0.0245395626323478,-0.0272824102093819,-0.00556079404342151,-0.0520265048132892,0.0791225968646966,-0.0194649859887927,-0.0609605010141229,-0.00719695367431202
"Calyrex",-0.00592814411861916,0.00844674644478793,0.00228899611279089,-0.0105203451825507,-0.0941308961127675,0.0391306243209271,-0.0308975953564149,-0.0327931201211553,0.0272578445530117,0.0631149722115658,-0.0448676852846041,-0.0158818685349831,-0.00440294390286685,-0.0227732059523167,-0.022677964420614,-0.0551792210278572,0.0383688297935609,0.0508203703553155,-0.0555505623520346,-0.0317799207039307
"Camerupt",0.0187117353953968,0.0924750119667681,0.00623459433943205,0.0339119719931844,0.0043232201541381,0.00638172169067669,0.0338013317395963,-0.0950587879376381,-0.0286485340050539,-0.00808308965605678,0.0432896578413826,0.00084876835490466,0.0284449073751993,-0.0387552804655453,-0.0159427967369497,0.0218301375681996,-0.0081726993291093,-0.011736850240778,0.0369453254599596,-0.0186586457716297
"Capsakid",0.00563514157213224,0.00822507564909458,-0.0283537139194742,-0.00143144087771139,-0.00573517365825903,0.0211455492278894,0.0335565440509221,0.000944099001555412,-0.000743740389101039,0.0100718049084134,-0.0118197809831148,0.0155804421962061,0.0129581791004545,-0.0169755562761859,-0.0137040035851621,-0.0167045794454735,0.0453686826571498,0.0124598804116167,-0.0365157300305228,0.0367521579168281
"Carbink",-0.00122408074239502,-0.00417006028074865,0.00532825299092098,-0.00782791052275945,-0.0118332598688364,0.0534855372280981,-0.0778518901875675,0.0543210046334461,-0.0535091979712179,-0.11108962204627,0.0366973100970437,-0.0383726190679985,0.000376655248285696,0.00306050507296869,0.0990280698325738,-0.0197189416525711,0.048210209916116,0.0492098016930301,0.0734486889236059,-0.0281651204671658
"Carkol",-0.000686488726161319,0.0112128010304847,-0.0398039801339746,0.0193662005101868,-0.00129547374026596,0.00799708497935973,0.00759979184201851,-0.0469343858553104,-0.0442577723162243,-0.015629879130782,0.0262258828999277,-0.0215133507139029,0.00886642552465923,-0.0180085706235273,0.00635043033392899,0.023819605343059,-0.00965318222753284,0.000720554592717183,0.0741688311999406,-0.00825332974528338
"Carnivine",0.00421858315263165,0.00866645623994945,-0.0267138120660125,-0.00120224090709114,-0.000628041070386975,0.018157240098237,0.0509043949073993,-0.0074022919439601,0.00845707044068667,-0.000256479126318095,-0.00930018666992662,0.0255998532720886,0.00835482337437669,-0.000674911110104802,-0.00330659067260533,-0.0230421373347759,0.0636745985470491,0.0155078361244851,-0.0427378609504798,-0.000569318736149145
"Carracosta",0.0161460957568535,0.0163183187942177,-0.0436129086797565,-0.00524436278887296,-0.000530752161637633,0.0304130027749056,0.0102829715618239,0.00250224058345396,-0.0116394374244986,-0.0219370177680126,-0.016937702014885,0.0425634221849786,-0.0173343780314256,0.0637790867733951,-0.00848629133872584,-0.0140204296964138,0.00322325911750688,-0.000335075544919471,0.0442178296126827,-0.0221001637721285
"Carvanha",0.0368140996076475,0.0246091545588603,-0.01351786245572,0.00226618550592698,0.0823364426454871,0.0276459160759466,-0.0362121115963312,0.0170782260520581,0.0295694021780084,0.0421897478041394,-0.0782649297562239,0.00542879235727138,0.00338433570041394,0.00894007772666696,-0.014746597658439,-0.0545805404012195,-0.0333172746627264,-0.0626698275677298,-0.00380828025154082,0.0305914364547286
"Cascoon",0.0100128846585213,0.0158380539223805,-0.00337850800946339,-0.0121672675235915,0.0156918772799528,-0.0127928522328762,-0.0309949225400811,-0.0213040273633505,0.000891426729169843,0.0517111932178585,0.0099555569161306,-0.000896851566958279,-0.0170706763517705,0.0269734488077839,0.00289684534879658,0.0349815284613451,0.0229838312360142,0.0182565955099676,0.00436802073574902,0.0608209789324858
"Castform",0.040825537536851,-0.0311613471945675,0.0207434607466556,-0.0162798345674545,0.0133231768719063,-0.0213037032028056,0.0109896968925914,0.0164256166419959,0.0127179678590111,-0.0267255675468422,0.0210834305492398,-0.0251157946306688,0.00706925265077846,-0.0217758169287515,0.0232553719424278,-0.0144390188216118,-0.00340357461847412,-0.00744808789402239,0.000709457782517171,0.00711972923782825
"Caterpie",0.00709654007815202,0.00386172577275094,-0.00397839670782614,-0.0186750627129389,0.0192316604684782,-0.00119138421568189,-0.0390941362224026,-0.0216953964705986,-0.00140793919834164,0.0515633667412828,0.00098452500244999,-0.00648327246945738,-0.013505672361499,0.0170813310958201,0.0021139552380468,0.0399083060700431,0.0119135134446506,0.014957907041532,-0.00573536223165519,0.0667230171907069
"Celebi",-0.00829821123686064,0.00049689706303194,0.0182086461174853,-0.011099223706101,-0.0924582529302617,0.0471982470026101,-0.0253178424139349,-0.0357982457740535,0.0161059231833908,0.0422928060360687,-0.0596471014687764,-0.00766057617534284,-0.00201198938923951,-0.0206310627944032,-0.0137712817829173,-0.0507669627300568,0.0352173947825657,0.0550736843849998,-0.0630253717798628,-0.0538276895025204
"Celesteela",0.00919409415642932,0.0880134721869304,-0.0653539297043417,0.0372143302825183,-0.0280473829366596,-0.0176375861784281,0.0355574697645575,0.0888042139964321,0.0554476495612075,0.124607320698423,0.0121539579787025,-0.0484758662965207,-0.0432763917034409,0.0169697843437554,0.0415140221491414,0.0391776630878404,-0.00368375972366084,0.0239164731504545,0.0104890498073755,-0.0906627395135295
"Centiskorch",0.0146165582073402,0.0389161750257251,-0.0217965264688721,0.0075689985748394,0.0472190310050511,-0.0172822986786006,-0.006139060678444,-0.0942836472772786,-0.0234971416070862,0.0232032667845226,0.0310655324995644,0.0138740584173157,-0.00463776237377807,0.0229372395737857,0.0281115031905387,0.0629996981249181,-0.0200151586955915,0.0105709855519057,-0.0190671715777318,-0.0177703045491681
