number,url_name,name,alt_name,image_url
772,type-null,Type: Null,Type: Null,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/type-null.avif
773,silvally,Silvally,Silvally,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/silvally.avif
775,komala,Komala,Komala,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/komala.avif
776,turtonator,Turtonator,Turtonator,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/turtonator.avif
777,togedemaru,Togedemaru,Togedemaru,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/togedemaru.avif
778,mimikyu,Mimikyu,Mimikyu,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/mimikyu.avif
779,bruxish,Bruxish,Bruxish,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/bruxish.avif
780,drampa,Drampa,Drampa,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/drampa.avif
781,dhelmise,Dhelmise,Dhelmise,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/dhelmise.avif
782,jangmo-o,Jangmo-o,Jangmo-o,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/jangmo-o.avif
783,hakamo-o,Hakamo-o,Hakamo-o,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/hakamo-o.avif
784,kommo-o,Kommo-o,Kommo-o,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/kommo-o.avif
785,tapu-koko,Tapu Koko,Tapu Koko,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/tapu-koko.avif
786,tapu-lele,Tapu Lele,Tapu Lele,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/tapu-lele.avif
787,tapu-bulu,Tapu Bulu,Tapu Bulu,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/tapu-bulu.avif
788,tapu-fini,Tapu Fini,Tapu Fini,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/tapu-fini.avif
789,cosmog,Cosmog,Cosmog,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/cosmog.avif
790,cosmoem,Cosmoem,Cosmoem,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/cosmoem.avif
791,solgaleo,Solgaleo,Solgaleo,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/solgaleo.avif
792,lunala,Lunala,Lunala,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/lunala.avif
793,nihilego,Nihilego,Nihilego,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/nihilego.avif
794,buzzwole,Buzzwole,Buzzwole,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/buzzwole.avif
795,pheromosa,Pheromosa,Pheromosa,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/pheromosa.avif
796,xurkitree,Xurkitree,Xurkitree,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/xurkitree.avif
797,celesteela,Celesteela,Celesteela,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/celesteela.avif
798,kartana,Kartana,Kartana,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/kartana.avif
799,guzzlord,Guzzlord,Guzzlord,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/guzzlord.avif
800,necrozma,Necrozma,Necrozma,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/necrozma.avif
801,magearna,Magearna,Magearna,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/magearna.avif
802,marshadow,Marshadow,Marshadow,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/marshadow.avif
803,poipole,Poipole,Poipole,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/poipole.avif
804,naganadel,Naganadel,Naganadel,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/naganadel.avif
805,stakataka,Stakataka,Stakataka,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/stakataka.avif
806,blacephalon,Blacephalon,Blacephalon,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/blacephalon.avif
807,zeraora,Zeraora,Zeraora,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/zeraora.avif
808,meltan,Meltan,Meltan,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/meltan.avif
809,melmetal,Melmetal,Melmetal,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/melmetal.avif
810,grookey,Grookey,Grookey,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/grookey.avif
811,thwackey,Thwackey,Thwackey,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/thwackey.avif
812,rillaboom,Rillaboom,Rillaboom,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/rillaboom.avif
813,scorbunny,Scorbunny,Scorbunny,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/scorbunny.avif
814,raboot,Raboot,Raboot,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/raboot.avif
815,cinderace,Cinderace,Cinderace,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/cinderace.avif
816,sobble,Sobble,Sobble,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/sobble.avif
817,drizzile,Drizzile,Drizzile,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/drizzile.avif
818,inteleon,Inteleon,Inteleon,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/inteleon.avif
819,skwovet,Skwovet,Skwovet,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/skwovet.avif
820,greedent,Greedent,Greedent,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/greedent.avif
821,rookidee,Rookidee,Rookidee,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/rookidee.avif
822,corvisquire,Corvisquire,Corvisquire,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/corvisquire.avif
823,corviknight,Corviknight,Corviknight,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/corviknight.avif
824,blipbug,Blipbug,Blipbug,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/blipbug.avif
825,dottler,Dottler,Dottler,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/dottler.avif
826,orbeetle,Orbeetle,Orbeetle,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/orbeetle.avif
827,nickit,Nickit,Nickit,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/nickit.avif
828,thievul,Thievul,Thievul,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/thievul.avif
829,gossifleur,Gossifleur,Gossifleur,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/gossifleur.avif
830,eldegoss,Eldegoss,Eldegoss,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/eldegoss.avif
831,wooloo,Wooloo,Wooloo,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/wooloo.avif
832,dubwool,Dubwool,Dubwool,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/dubwool.avif
833,chewtle,Chewtle,Chewtle,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/chewtle.avif
834,drednaw,Drednaw,Drednaw,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/drednaw.avif
835,yamper,Yamper,Yamper,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/yamper.avif
836,boltund,Boltund,Boltund,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/boltund.avif
837,rolycoly,Rolycoly,Rolycoly,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/rolycoly.avif
838,carkol,Carkol,Carkol,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/carkol.avif
839,coalossal,Coalossal,Coalossal,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/coalossal.avif
840,applin,Applin,Applin,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/applin.avif
841,flapple,Flapple,Flapple,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/flapple.avif
842,appletun,Appletun,Appletun,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/appletun.avif
843,silicobra,Silicobra,Silicobra,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/silicobra.avif
844,sandaconda,Sandaconda,Sandaconda,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/sandaconda.avif
845,cramorant,Cramorant,Cramorant,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/cramorant.avif
846,arrokuda,Arrokuda,Arrokuda,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/arrokuda.avif
847,barraskewda,Barraskewda,Barraskewda,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/barraskewda.avif
848,toxel,Toxel,Toxel,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/toxel.avif
850,sizzlipede,Sizzlipede,Sizzlipede,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/sizzlipede.avif
851,centiskorch,Centiskorch,Centiskorch,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/centiskorch.avif
852,clobbopus,Clobbopus,Clobbopus,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/clobbopus.avif
853,grapploct,Grapploct,Grapploct,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/grapploct.avif
854,sinistea,Sinistea,Sinistea,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/sinistea.avif
855,polteageist,Polteageist,Polteageist,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/polteageist.avif
856,hatenna,Hatenna,Hatenna,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/hatenna.avif
857,hattrem,Hattrem,Hattrem,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/hattrem.avif
858,hatterene,Hatterene,Hatterene,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/hatterene.avif
859,impidimp,Impidimp,Impidimp,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/impidimp.avif
860,morgrem,Morgrem,Morgrem,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/morgrem.avif
861,grimmsnarl,Grimmsnarl,Grimmsnarl,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/grimmsnarl.avif
862,obstagoon,Obstagoon,Obstagoon,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/obstagoon.avif
863,perrserker,Perrserker,Perrserker,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/perrserker.avif
864,cursola,Cursola,Cursola,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/cursola.avif
865,sirfetchd,Sirfetch'd,Sirfetch'd,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/sirfetchd.avif
866,mr-rime,Mr. Rime,Mr. Rime,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/mr-rime.avif
867,runerigus,Runerigus,Runerigus,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/runerigus.avif
868,milcery,Milcery,Milcery,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/milcery.avif
869,alcremie,Alcremie,Alcremie,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/alcremie.avif
870,falinks,Falinks,Falinks,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/falinks.avif
871,pincurchin,Pincurchin,Pincurchin,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/pincurchin.avif
872,snom,Snom,Snom,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/snom.avif
873,frosmoth,Frosmoth,Frosmoth,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/frosmoth.avif
874,stonjourner,Stonjourner,Stonjourner,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/stonjourner.avif
878,cufant,Cufant,Cufant,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/cufant.avif
879,copperajah,Copperajah,Copperajah,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/copperajah.avif
880,dracozolt,Dracozolt,Dracozolt,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/dracozolt.avif
881,arctozolt,Arctozolt,Arctozolt,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/arctozolt.avif
882,dracovish,Dracovish,Dracovish,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/dracovish.avif
883,arctovish,Arctovish,Arctovish,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/arctovish.avif
884,duraludon,Duraludon,Duraludon,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/duraludon.avif
885,dreepy,Dreepy,Dreepy,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/dreepy.avif
886,drakloak,Drakloak,Drakloak,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/drakloak.avif
887,dragapult,Dragapult,Dragapult,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/dragapult.avif
890,eternatus,Eternatus,Eternatus,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/eternatus.avif
891,kubfu,Kubfu,Kubfu,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/kubfu.avif
893,zarude,Zarude,Zarude,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/zarude.avif
894,regieleki,Regieleki,Regieleki,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/regieleki.avif
895,regidrago,Regidrago,Regidrago,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/regidrago.avif
896,glastrier,Glastrier,Glastrier,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/glastrier.avif
897,spectrier,Spectrier,Spectrier,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/spectrier.avif
898,calyrex,Calyrex,Calyrex,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/calyrex.avif
899,wyrdeer,Wyrdeer,Wyrdeer,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/wyrdeer.avif
900,kleavor,Kleavor,Kleavor,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/kleavor.avif
901,ursaluna,Ursaluna,Ursaluna,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/ursaluna.avif
903,sneasler,Sneasler,Sneasler,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/sneasler.avif
904,overqwil,Overqwil,Overqwil,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/overqwil.avif
906,sprigatito,Sprigatito,Sprigatito,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/sprigatito.avif
907,floragato,Floragato,Floragato,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/floragato.avif
908,meowscarada,Meowscarada,Meowscarada,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/meowscarada.avif
909,fuecoco,Fuecoco,Fuecoco,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/fuecoco.avif
910,crocalor,Crocalor,Crocalor,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/crocalor.avif
911,skeledirge,Skeledirge,Skeledirge,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/skeledirge.avif
912,quaxly,Quaxly,Quaxly,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/quaxly.avif
913,quaxwell,Quaxwell,Quaxwell,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/quaxwell.avif
914,quaquaval,Quaquaval,Quaquaval,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/quaquaval.avif
915,lechonk,Lechonk,Lechonk,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/lechonk.avif
917,tarountula,Tarountula,Tarountula,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/tarountula.avif
918,spidops,Spidops,Spidops,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/spidops.avif
919,nymble,Nymble,Nymble,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/nymble.avif
920,lokix,Lokix,Lokix,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/lokix.avif
921,pawmi,Pawmi,Pawmi,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/pawmi.avif
922,pawmo,Pawmo,Pawmo,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/pawmo.avif
923,pawmot,Pawmot,Pawmot,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/pawmot.avif
924,tandemaus,Tandemaus,Tandemaus,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/tandemaus.avif
926,fidough,Fidough,Fidough,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/fidough.avif
927,dachsbun,Dachsbun,Dachsbun,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/dachsbun.avif
928,smoliv,Smoliv,Smoliv,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/smoliv.avif
929,dolliv,Dolliv,Dolliv,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/dolliv.avif
930,arboliva,Arboliva,Arboliva,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/arboliva.avif
932,nacli,Nacli,Nacli,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/nacli.avif
933,naclstack,Naclstack,Naclstack,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/naclstack.avif
934,garganacl,Garganacl,Garganacl,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/garganacl.avif
935,charcadet,Charcadet,Charcadet,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/charcadet.avif
936,armarouge,Armarouge,Armarouge,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/armarouge.avif
937,ceruledge,Ceruledge,Ceruledge,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/ceruledge.avif
938,tadbulb,Tadbulb,Tadbulb,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/tadbulb.avif
939,bellibolt,Bellibolt,Bellibolt,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/bellibolt.avif
940,wattrel,Wattrel,Wattrel,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/wattrel.avif
941,kilowattrel,Kilowattrel,Kilowattrel,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/kilowattrel.avif
942,maschiff,Maschiff,Maschiff,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/maschiff.avif
943,mabosstiff,Mabosstiff,Mabosstiff,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/mabosstiff.avif
944,shroodle,Shroodle,Shroodle,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/shroodle.avif
945,grafaiai,Grafaiai,Grafaiai,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/grafaiai.avif
946,bramblin,Bramblin,Bramblin,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/bramblin.avif
947,brambleghast,Brambleghast,Brambleghast,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/brambleghast.avif
948,toedscool,Toedscool,Toedscool,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/toedscool.avif
949,toedscruel,Toedscruel,Toedscruel,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/toedscruel.avif
950,klawf,Klawf,Klawf,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/klawf.avif
951,capsakid,Capsakid,Capsakid,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/capsakid.avif
952,scovillain,Scovillain,Scovillain,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/scovillain.avif
953,rellor,Rellor,Rellor,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/rellor.avif
954,rabsca,Rabsca,Rabsca,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/rabsca.avif
955,flittle,Flittle,Flittle,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/flittle.avif
956,espathra,Espathra,Espathra,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/espathra.avif
957,tinkatink,Tinkatink,Tinkatink,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/tinkatink.avif
958,tinkatuff,Tinkatuff,Tinkatuff,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/tinkatuff.avif
959,tinkaton,Tinkaton,Tinkaton,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/tinkaton.avif
960,wiglett,Wiglett,Wiglett,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/wiglett.avif
961,wugtrio,Wugtrio,Wugtrio,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/wugtrio.avif
962,bombirdier,Bombirdier,Bombirdier,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/bombirdier.avif
963,finizen,Finizen,Finizen,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/finizen.avif
965,varoom,Varoom,Varoom,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/varoom.avif
966,revavroom,Revavroom,Revavroom,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/revavroom.avif
967,cyclizar,Cyclizar,Cyclizar,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/cyclizar.avif
968,orthworm,Orthworm,Orthworm,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/orthworm.avif
969,glimmet,Glimmet,Glimmet,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/glimmet.avif
970,glimmora,Glimmora,Glimmora,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/glimmora.avif
971,greavard,Greavard,Greavard,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/greavard.avif
972,houndstone,Houndstone,Houndstone,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/houndstone.avif
973,flamigo,Flamigo,Flamigo,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/flamigo.avif
974,cetoddle,Cetoddle,Cetoddle,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/cetoddle.avif
975,cetitan,Cetitan,Cetitan,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/cetitan.avif
976,veluza,Veluza,Veluza,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/veluza.avif
977,dondozo,Dondozo,Dondozo,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/dondozo.avif
979,annihilape,Annihilape,Annihilape,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/annihilape.avif
980,clodsire,Clodsire,Clodsire,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/clodsire.avif
981,farigiraf,Farigiraf,Farigiraf,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/farigiraf.avif
983,kingambit,Kingambit,Kingambit,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/kingambit.avif
984,great-tusk,Great Tusk,Great Tusk,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/great-tusk.avif
985,scream-tail,Scream Tail,Scream Tail,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/scream-tail.avif
986,brute-bonnet,Brute Bonnet,Brute Bonnet,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/brute-bonnet.avif
987,flutter-mane,Flutter Mane,Flutter Mane,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/flutter-mane.avif
988,slither-wing,Slither Wing,Slither Wing,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/slither-wing.avif
989,sandy-shocks,Sandy Shocks,Sandy Shocks,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/sandy-shocks.avif
990,iron-treads,Iron Treads,Iron Treads,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/iron-treads.avif
991,iron-bundle,Iron Bundle,Iron Bundle,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/iron-bundle.avif
992,iron-hands,Iron Hands,Iron Hands,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/iron-hands.avif
993,iron-jugulis,Iron Jugulis,Iron Jugulis,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/iron-jugulis.avif
994,iron-moth,Iron Moth,Iron Moth,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/iron-moth.avif
995,iron-thorns,Iron Thorns,Iron Thorns,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/iron-thorns.avif
996,frigibax,Frigibax,Frigibax,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/frigibax.avif
997,arctibax,Arctibax,Arctibax,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/arctibax.avif
998,baxcalibur,Baxcalibur,Baxcalibur,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/baxcalibur.avif
1000,gholdengo,Gholdengo,Gholdengo,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/gholdengo.avif
1001,wo-chien,Wo-Chien,Wo-Chien,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/wo-chien.avif
1002,chien-pao,Chien-Pao,Chien-Pao,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/chien-pao.avif
1003,ting-lu,Ting-Lu,Ting-Lu,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/ting-lu.avif
1004,chi-yu,Chi-Yu,Chi-Yu,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/chi-yu.avif
1005,roaring-moon,Roaring Moon,Roaring Moon,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/roaring-moon.avif
1006,iron-valiant,Iron Valiant,Iron Valiant,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/iron-valiant.avif
1007,koraidon,Koraidon,Koraidon,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/koraidon.avif
1008,miraidon,Miraidon,Miraidon,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/miraidon.avif
1009,walking-wake,Walking Wake,Walking Wake,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/walking-wake.avif
1010,iron-leaves,Iron Leaves,Iron Leaves,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/iron-leaves.avif
1011,dipplin,Dipplin,Dipplin,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/dipplin.avif
1012,poltchageist,Poltchageist,Poltchageist,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/poltchageist.avif
1013,sinistcha,Sinistcha,Sinistcha,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/sinistcha.avif
1014,okidogi,Okidogi,Okidogi,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/okidogi.avif
1015,munkidori,Munkidori,Munkidori,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/munkidori.avif
1016,fezandipiti,Fezandipiti,Fezandipiti,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/fezandipiti.avif
1018,archaludon,Archaludon,Archaludon,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/archaludon.avif
1019,hydrapple,Hydrapple,Hydrapple,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/hydrapple.avif
1020,gouging-fire,Gouging Fire,Gouging Fire,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/gouging-fire.avif
1021,raging-bolt,Raging Bolt,Raging Bolt,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/raging-bolt.avif
1022,iron-boulder,Iron Boulder,Iron Boulder,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/iron-boulder.avif
1023,iron-crown,Iron Crown,Iron Crown,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/iron-crown.avif
1025,pecharunt,Pecharunt,Pecharunt,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/pecharunt.avif
